topicid;dnbid;rel
48;0102932526X;2
48;1047879603;1
48;1124258795;0
48;0110089280X;0
48;099002007X;2
48;990346765;0
48;991377613;0
48;991626966;0
48;991715934;0
48;992163455;1
48;993424597;0
48;994298137;0
48;998979813;0
48;998979856;0
48;1001970322;0
48;1008398918;0
48;1016011954;2
48;1016713258;0
48;1016713282;0
48;1017419124;0
48;1017772320;0
48;1017772622;0
48;1017912572;1
48;0102093557X;0
48;1022215485;0
48;1024326799;1
48;1025557093;0
48;1026744717;1
48;1027696554;0
48;0102875597X;0
48;1032261390;2
48;1033779563;0
48;1036463559;0
48;1041928920;0
48;1042581339;1
48;1049540093;0
48;1055895272;2
48;1059859637;0
48;1059992906;0
48;1060546965;2
48;1065232551;0
48;1067441441;0
48;1079077448;0
48;0107973337X;1
48;1079815228;0
48;1080521623;0
48;1080908315;0
48;1084582740;0
48;1093239611;2
48;1097489353;0
48;0109910016X;0
48;1099100224;0
48;1099105943;0
48;1100397191;0
48;1101477970;0
48;1104128926;0
48;1104256452;0
48;1104256614;0
48;1110047967;2
48;1119818141;0
48;1120943809;0
48;1120943876;0
48;1121222412;1
48;1121224652;0
48;1124795529;0
48;1125454040;0
48;1125454148;0
48;1130259692;2
48;1130671712;0
48;1136610332;0
48;1138833878;0
48;1138962481;0
48;1139776444;0
48;1048436373;2
48;1048742865;0
48;1049796667;0
48;1053832265;2
48;1061062554;0
48;1063197031;0
48;1065842910;2
48;1069392626;0
48;1077109067;0
48;1008659126;0
48;1051868521;0
48;1092200282;0
46;1047544342;0
46;0104586210X;1
46;1068626496;2
46;1058643002;1
46;1069508713;1
46;1072183196;0
46;1079003533;1
46;990813657;1
46;1080674241;1
46;1098691431;1
46;990918890;1
46;1007868295;0
46;1051674751;0
46;990045404;1
46;1117670120;0
46;1110032013;0
46;993125484;1
46;993253601;1
46;0100761899X;0
46;1048050475;2
46;1054809399;1
46;1066915008;1
46;1097574784;0
46;1046983814;2
46;1054546789;1
46;1058251988;0
46;1012963934;1
46;1060583186;1
46;1060326167;0
46;1064506313;0
46;1046988506;1
46;997817062;1
46;1122498543;1
46;1063641489;0
46;1066198705;0
46;1073160505;1
46;1049648587;0
46;1068147997;0
46;1047914212;0
46;1068748109;1
46;1074474791;0
46;1057960713;2
46;1057006092;0
46;1046761730;0
46;0104526458X;1
46;1050924045;0
46;1050982541;0
46;1064677304;0
46;1097433021;0
46;1097470806;0
46;1070411760;0
46;987474472;0
46;989808688;0
46;992494400;0
46;996781102;0
46;997222050;0
46;998837571;0
46;1012885453;0
46;0102187504X;0
46;1022890700;0
46;1045197300;0
46;1046473166;2
46;1046964607;0
46;1047024659;0
46;1047536730;1
46;0104758171X;0
46;1048094014;0
46;0104913348X;0
46;1049240065;1
46;1049284674;0
46;1049440595;0
46;1051344379;2
46;1052172318;0
46;1052894968;0
46;1053468962;0
46;0105469642X;0
46;1054809062;0
46;1055997342;2
46;1056038624;0
46;1057780162;0
46;1058645617;0
46;0105990778X;0
46;0106050443X;0
46;1060524244;1
46;1060549646;0
46;1062537432;0
46;1063691451;0
46;1064815898;0
46;0106572151X;0
46;1065910894;0
46;1065935498;0
46;0106598426X;0
46;1066509093;0
46;1066722005;0
46;1066902348;0
46;1066902364;0
46;1066989435;0
46;1069191604;0
46;1076504701;1
46;1088447953;0
46;1097412512;0
46;1097433676;0
46;1103962035;0
46;1105179281;1
46;1110024851;2
46;1110035942;0
46;1117665844;0
46;1117697401;0
46;1125795875;0
46;1136832580;0
46;1138834777;0
46;1058338579;1
45;0106031827X;0
45;1052779425;2
45;990234622;0
45;1058105051;0
45;1066507643;1
45;1048722813;1
45;1049193482;1
45;1049829654;0
45;1053121911;0
45;1053865252;0
45;1056040297;0
45;1057779121;0
45;1058658921;0
45;1060640910;0
45;0106690295X;0
45;0107467247X;0
45;1074678974;0
45;1074699076;0
45;0107479611X;0
45;1080174079;0
45;1097579581;0
45;0111037495X;2
45;1122646143;0
45;1049193431;0
45;987693360;0
45;988440539;0
45;989080080;0
45;1055828338;0
45;0106029205X;0
45;1061240576;0
45;1078156476;0
44;0112122279X;1
44;1077617658;2
44;987739026;0
44;1007116811;0
44;998028037;2
44;0102888592X;0
44;1067546677;2
44;1027506852;0
44;1036953580;1
44;1044919302;2
44;1045747173;2
44;0102886521X;0
44;987970003;2
44;998419893;0
44;1071474782;2
44;1057800252;1
44;994297769;1
44;995917132;1
44;1001049942;1
44;1001427025;1
44;1008941360;0
44;1009540203;0
44;1014555507;1
44;1054034346;1
44;1063761603;0
44;1044604352;1
44;1115815962;0
44;1077304323;0
44;986294578;0
44;988603179;0
44;989184099;0
44;992520258;0
44;1030287031;0
44;1037270932;0
44;1049882776;0
44;1125401397;0
44;1046590502;0
44;1023524228;0
44;1006326103;0
44;1013221486;0
44;1042540721;0
44;992549329;2
44;1046961365;0
44;1015701361;1
44;1046022199;0
44;1077881460;0
44;1045744778;0
44;0110856982X;2
44;1080496564;1
44;1024748561;0
44;1053961243;1
44;1072706628;0
44;1069875899;0
44;1076832814;0
44;1079815465;1
44;1097440877;0
44;1009009036;0
44;1054349762;1
44;1005844038;0
44;1042162115;0
44;1045230820;1
44;1034680927;1
44;1029785341;0
44;1065931816;0
44;993922058;1
44;1025482123;0
44;1058974467;0
44;1045200093;0
44;995047936;0
44;1081373059;0
44;0102413802X;0
44;993100678;0
44;1074680073;0
44;1003423604;0
44;1054963959;0
44;1117482898;0
44;1021716243;0
44;1025722116;0
44;099041311X;0
44;1002677181;0
44;098822934X;0
44;994052170;0
44;1010244930;0
44;1109905874;0
44;995974713;0
44;1008351202;0
44;997223502;1
44;1021716480;0
44;993676278;0
42;993660231;2
42;998723010;2
42;1028774257;0
42;1080190147;0
42;1111790213;0
42;1130201864;1
42;1130201945;1
42;1047238608;2
42;0106754836X;2
42;1020757051;1
42;995915385;1
42;988075911;1
42;1065872941;0
42;1008772208;1
42;1082316008;1
42;0100205785X;0
42;990324621;0
42;998744026;0
42;1077449712;1
42;1115199048;0
42;1127158503;1
42;995887314;0
42;1047023156;0
42;1079036571;2
42;993892698;1
42;1066918791;1
42;1026305195;0
42;1002678757;0
42;1029162808;0
42;1063760747;1
42;991612167;1
42;1049191188;0
42;1062841158;0
42;1051936063;2
42;1024706338;0
42;1046682768;1
42;1047023164;0
42;1047281228;0
42;1060643995;2
42;1065875568;0
42;1105187179;0
42;1114687278;0
42;1132551145;0
42;1132551161;0
42;1132551188;0
42;1133297056;1
42;986582875;1
42;986953954;1
42;099163277X;2
42;994302584;1
42;995245703;1
42;0102754987X;0
42;1046480529;0
42;1051081246;0
42;1060644134;0
42;1078902038;0
41;1065889259;1
41;1047000385;2
41;1052417175;1
41;1077310838;2
41;983931380;2
41;1077307721;0
41;988849704;1
41;985889179;1
41;1081295643;2
41;988850095;1
41;1058033638;2
41;1062565150;2
41;1054045585;0
41;987274961;0
41;1076040489;0
41;1018911197;0
41;1018212078;1
41;1025722264;0
41;1050241967;1
41;1072077841;0
41;1076505864;2
41;1099937108;0
41;1021465259;1
41;1030300895;0
41;0105206308X;2
41;1060532328;1
41;1067525211;2
41;1079006958;1
41;1110332785;1
41;1123092737;0
39;988405911;2
39;1097570312;2
39;1126119555;1
39;1082140724;1
39;1035830086;1
39;999699377;1
39;1079660062;2
39;0107574444X;1
39;1018627758;0
39;1056066768;0
39;1066724431;0
39;1067547258;2
39;1079005803;0
38;1054249504;2
38;1056042273;2
38;1060584654;2
38;1066901899;1
38;1065983344;1
38;1110169558;1
38;988667045;0
38;1048680584;0
38;1022482963;0
38;988019094;1
38;1003712088;1
38;1098189574;2
38;1117709116;0
38;1103028014;1
38;0101891515X;2
38;1103955039;2
38;1021079928;1
38;1077288247;2
38;1060508346;2
38;992284821;1
38;1005647526;2
38;1030084920;2
38;1042441502;2
38;1140843028;2
38;1101584793;2
38;982562055;2
38;986459410;0
38;1119727790;1
38;0111770646X;1
38;1139013157;1
38;991355725;1
38;1051044812;1
38;1048051935;0
38;1081948159;0
38;1069535346;1
38;1018873880;0
38;1017506671;2
38;1064952755;1
38;988735695;1
38;1048267245;0
38;991682297;1
38;989481549;1
38;997058323;1
38;1023765500;1
38;1025723597;1
38;1045413313;0
38;987727052;0
38;988694395;1
38;993225772;1
38;1081729384;1
38;1024569772;0
38;099147905X;0
38;1048008584;1
38;1022237527;0
38;1002468914;1
38;1020501219;2
38;1051637120;0
38;1116351293;1
38;1076481159;1
38;1079812547;1
38;1002097460;1
38;986877107;0
38;0103051223X;0
38;1047696622;2
38;992548373;1
38;1027423256;0
38;1102364614;1
38;1104376075;1
38;994908393;1
38;1049283384;2
38;1077956770;0
38;1120323452;0
38;987523007;0
38;988733021;0
38;988791811;0
38;988911744;2
38;990312089;0
38;991680308;0
38;991680626;0
38;1000474453;0
38;1001545885;1
38;1002200989;0
38;1003314597;1
38;1005005850;0
38;1009109707;0
38;1013324765;0
38;1015971148;0
38;1021121037;0
38;1021874299;2
38;0102213874X;0
38;1022317806;1
38;1023265311;0
38;1035030772;0
38;1047023830;0
38;1049393651;0
38;1052744230;1
38;1054545316;0
38;1056999764;0
38;0106332730X;2
38;1063641756;0
38;1072184885;1
38;1078293015;0
38;1078367507;0
38;1080826459;0
38;1101946903;0
38;1104699699;2
38;1122648618;0
38;1032922133;1
38;1050496361;2
38;1070398217;0
36;1066723826;2
36;1051378478;2
36;1077304773;0
36;1062780299;2
36;1062720776;1
36;1054809712;2
36;1045263133;1
36;1105182355;0
36;999980017;1
36;1058252801;0
36;1026422221;1
36;1052171877;1
36;1053120923;2
36;1007115726;0
36;1049736974;0
36;990865258;0
36;1060639378;1
36;1100070958;1
36;1049738519;2
36;1063760380;0
36;1110020600;0
36;1047026236;0
36;1049874439;0
36;1046979655;1
36;1050924096;1
36;999787179;0
36;1074584090;0
36;1052270689;1
36;0107218480X;0
36;1117808254;1
36;1097386694;1
36;0105299900X;0
36;1051979137;0
36;1065873107;0
36;1050305248;0
36;0100154742X;0
36;1066359326;0
36;1048093271;0
36;1046837974;0
36;1063244242;2
36;1065923236;0
36;1066287910;1
36;1066723184;0
36;1067701966;0
36;1072079119;0
36;1103959603;0
36;1002357268;0
36;0106089971X;0
36;1063761336;1
36;0106690488X;0
36;1072074702;1
36;1081141050;0
36;1124467750;0
36;1045731455;0
36;1046177516;2
36;1064549861;0
36;1066507279;0
36;1069728918;0
36;1078113475;0
36;1099937108;0
36;1103960040;0
36;1109792018;0
36;1110320620;0
36;1041893914;0
36;1060067773;0
36;988573040;0
36;988732467;0
36;989040658;0
36;989986640;0
36;990139344;0
36;990230686;2
36;990236692;0
36;0100183402X;0
36;1008263311;0
36;1010157744;0
36;1011241226;0
36;1013302141;1
36;0103377930X;0
36;0104495048X;1
36;1045075981;0
36;1045417947;1
36;1046346679;0
36;1046406094;0
36;1046454358;0
36;1046649779;0
36;1046840703;0
36;1046979620;0
36;1047028247;0
36;1047223465;0
36;1047228408;0
36;1047583135;0
36;1049285417;1
36;1050029763;0
36;1050241940;1
36;1050580931;0
36;1050772962;0
36;1051674697;1
36;1052062547;1
36;1052098142;0
36;1052810381;0
36;1052998534;0
36;1053207255;0
36;1053226942;0
36;1053595972;0
36;1053725035;1
36;1054567395;0
36;1056878940;0
36;0105700507X;0
36;1058481207;0
36;1058644742;2
36;1059345102;0
36;1059350696;0
36;1060528843;0
36;1060529289;0
36;1060530082;0
36;1060607247;0
36;1060638703;0
36;1062539516;0
36;1063693489;0
36;1063720311;0
36;1065720726;0
36;1065872399;0
36;1065955316;0
36;1066287139;0
36;1066288321;0
36;0106690149X;0
36;1067484825;0
36;1072187450;0
36;1072412284;0
36;1074465725;0
36;1074467582;0
36;1074479491;0
36;0107448441X;1
36;1074672054;0
36;1075970407;0
36;1076270565;0
36;1076503853;0
36;1077303602;2
36;0107731065X;1
36;1079658947;0
36;1079663738;0
36;1079718729;0
36;1080171398;0
36;1096762137;1
36;1097268020;0
36;1097388123;0
36;1097434796;0
36;1097440761;0
36;1097456757;0
36;1097515672;0
36;1097519953;0
36;1097561054;0
36;1097575780;0
36;1097576981;0
36;1098149688;0
36;1099721806;0
36;1100391614;0
36;1101946369;0
36;0110302468X;0
36;1103961330;2
36;1105185109;0
36;1108093175;0
36;1110145489;0
36;1110346484;0
36;0111035892X;0
36;1111059489;0
36;1112737855;0
36;0111301394X;0
36;0111414360X;0
36;1114884901;0
36;1117708128;0
36;1122437390;0
36;0112575060X;0
36;1132710014;0
36;1133500366;1
36;1134987021;0
36;1136858539;1
36;1139917579;0
36;1036428850;0
36;1044605979;0
36;1051202167;0
36;1052031587;0
36;1064593003;0
36;1064709508;1
34;1061022501;1
34;991528964;2
34;0101441606X;1
34;1059877112;1
34;1010545620;1
34;1055997229;2
34;1125105844;0
34;1063708745;2
34;1125232765;1
34;984143033;0
34;996663150;1
34;1022532987;0
34;1047223724;2
34;1052009638;0
34;1058003704;0
34;1070852252;0
34;1074677129;1
34;1077302029;0
34;1122587120;1
34;1135943478;0
31;1060643936;1
31;1046763865;2
31;1117803740;2
31;1097386740;1
31;994461690;2
31;1050819845;0
31;1110322070;1
31;1072185105;0
31;990248909;0
31;1009497545;2
31;0100214325X;2
31;1097573508;2
31;1100378677;0
31;994322372;1
31;1071687182;2
31;1059811685;1
31;993677940;0
31;1061182754;1
31;1078902321;0
31;1125884673;1
31;1045237566;0
31;0113135866X;2
31;1074480589;1
31;994721692;0
31;1060624567;0
31;1128085887;0
31;1070385492;1
31;990562425;0
31;1135689334;0
31;1140840061;0
31;1071895451;1
31;1070642878;1
31;0107135941X;0
31;1020624442;0
31;1138440353;0
31;987319558;1
31;0108171820X;0
31;1082655546;1
31;0109819828X;2
31;1119169372;1
31;0104123743X;0
31;1054967466;0
31;1057780774;2
31;1020111011;0
31;1077305591;1
31;1097570983;0
29;1046982567;2
29;987297449;0
29;1065956010;0
29;1048001504;0
29;1077312105;2
29;989238601;0
29;1077313993;2
29;987085042;0
29;1074529189;1
29;988362600;1
29;986589284;0
29;989118223;0
29;1018634592;0
29;1025428269;0
29;1010681176;0
29;0106761740X;0
29;0105481046X;1
29;1009891804;2
29;1052630901;0
29;987458310;0
29;1058049828;1
29;1097426637;2
29;1066901872;2
29;1078903336;2
29;988997762;1
29;1027997090;0
29;983048061;2
29;988008637;2
29;988086433;1
29;988578107;0
29;986851086;0
29;1054890250;0
29;1065720025;2
29;982879830;1
29;986704644;2
29;098790213X;2
29;988961296;1
29;989737179;1
29;999847961;1
29;1048047253;0
29;1065910843;0
29;988729601;1
29;1097392651;1
29;988991888;2
29;1077487878;0
29;988892138;0
29;987739379;1
29;1052062660;0
29;986850551;1
29;988073749;1
29;0107262219X;1
29;1071716301;0
29;986749974;0
29;1136583890;0
29;1136879951;0
29;1079006974;0
29;1077956770;0
29;0109744015X;2
29;1069376949;0
29;1097462021;0
29;0102268874X;0
29;1113291702;1
29;1063692946;0
29;0105599713X;0
29;098627545X;0
29;1052586287;0
29;098773721X;0
29;1003245803;0
29;1044919671;1
29;1021108685;1
29;1028685068;0
29;1074679482;0
29;1112339922;1
29;0106745537X;0
29;1068154683;0
29;991329988;1
29;1066721475;0
29;989185648;0
29;1072834898;0
29;1127734857;0
29;1048723186;0
29;1066287457;0
29;989019527;0
29;0113254095X;1
29;098881594X;0
29;1060527006;0
29;981300103;0
29;994759274;0
29;1054759472;1
29;1067362320;0
29;1117806766;0
29;991479351;0
29;991881400;0
29;0104526265X;0
29;1062712390;0
29;1014978939;0
29;1049241789;0
29;1075053617;1
29;1015012841;0
29;1097471063;0
29;1074827961;0
29;1060646455;0
29;989241238;0
29;1024981835;0
29;988306441;1
29;988532387;1
29;990699528;0
29;1018625615;0
29;1074653718;0
29;1122646399;0
29;1074587847;0
29;1132415381;0
29;989957810;0
29;993485405;0
29;1050027086;0
29;1044792442;0
29;1028541090;0
29;1119742315;0
29;992806364;0
29;1067361529;0
29;992849322;0
29;1034785281;2
29;1104137224;0
29;0106063869X;0
29;1008968064;1
29;1015909337;0
29;1020170786;0
29;1024613550;1
29;1079016376;0
29;1063760747;0
29;985994959;0
29;1010764942;0
29;1049439643;0
29;988534932;0
29;1002408776;0
29;0102899186X;0
29;1032920998;0
29;1038615941;0
29;1023616963;0
29;986562823;0
29;1076016553;0
29;1060334089;0
29;1079926119;0
29;1070764493;0
29;1051400279;0
29;988573261;0
29;1047062976;0
29;992807549;0
29;1010993607;0
29;1004069448;0
29;1001502027;0
29;1140843028;0
29;1045440965;0
29;1077956789;0
29;998985562;1
29;1011550814;0
29;1051114152;0
29;1131076028;0
29;1129692604;0
29;1129692620;0
29;1120424690;0
29;1136332413;0
29;1082366129;0
28;1063645824;2
28;1055877509;2
28;1047022885;2
28;1097412393;2
28;973981059;2
28;1008011681;0
28;996736093;2
28;986530751;1
28;0104993394X;0
28;1053724276;1
28;1097468615;2
28;1074481984;0
28;1049284194;1
28;988105063;1
28;1100168087;2
28;989122425;0
28;0106755307X;1
28;1064810187;2
28;1137379383;1
28;1117698424;0
28;1058435949;1
28;1021172154;2
28;985757639;2
28;1074139577;1
28;1053987404;0
28;989219313;0
28;1051283353;1
28;1053635591;0
28;1012018636;1
28;1027022936;1
28;1051093600;0
28;986059404;2
28;0112732022X;0
28;1140840762;0
28;1051093937;1
28;1051279704;0
28;1051283124;1
28;099876874X;0
28;0104636507X;0
28;1051283426;1
28;1053724179;0
28;1053981767;0
28;982565747;1
28;1110158270;0
28;1079477063;0
28;1097487385;0
28;098427040X;1
28;1051102952;2
28;1046385038;2
28;1051283086;0
28;1051283531;0
28;1052952674;0
28;1052952925;0
28;1053681097;0
28;1053724128;0
28;1053724403;0
28;1135172625;1
28;987490885;0
28;1051283906;0
28;1053680384;0
28;1053680422;0
28;0104468545X;0
28;1044787023;0
28;1051281555;0
28;1053724373;0
28;1051283396;0
28;1053635710;2
28;988000555;2
28;1097396363;1
28;1110373384;1
28;1051093724;0
28;1051279941;0
28;098592814X;1
28;1053680929;1
28;1023228645;0
28;1033780456;0
28;1137379243;0
28;1051283302;0
28;1053680864;0
28;0105398152X;0
28;1062958195;2
28;1053680473;0
28;1068832320;0
28;1051283388;0
28;1097487407;0
28;1098161009;1
28;1074482883;0
28;1053981724;0
28;1051282373;0
28;1053681143;0
28;994146167;0
28;1079743987;0
28;1053724454;0
28;1053724322;0
28;1081444894;1
28;1090773412;1
28;1053724357;0
28;1028420641;0
28;1031422498;0
28;1051283434;0
28;1052780210;0
28;1053635273;0
28;0105128354X;0
28;1053724500;0
28;1068430702;1
28;1063110114;0
28;1103957139;0
28;0111301203X;0
28;1069736333;0
28;1079841377;0
28;1049691644;0
28;1097572145;0
28;1107769868;0
28;1046116126;0
28;1047277921;0
28;1067756825;1
28;1071596500;2
28;1097444554;0
28;1098185269;2
28;1128706466;2
28;1131582071;0
28;1058252801;0
28;1135943478;0
28;1067864202;0
28;983484864;0
28;987084534;0
28;987404571;0
28;988439514;0
28;989739619;0
28;991223969;0
28;991548620;0
28;099157866X;0
28;992134846;0
28;992143837;0
28;992348374;0
28;992408490;0
28;993231470;0
28;993678246;0
28;994782551;0
28;997007540;0
28;099769548X;0
28;998954640;0
28;1001425537;0
28;1001612477;0
28;1003934420;0
28;1004369638;0
28;1008085731;0
28;1008941514;0
28;1010262696;0
28;1014517540;0
28;1015136729;0
28;1016186738;0
28;1016843682;0
28;1017776644;0
28;1021768170;0
28;1022758462;0
28;1024830608;0
28;1026784956;0
28;1028366655;0
28;1034839217;0
28;1043213856;0
28;1044951206;0
28;1044956224;0
28;1044964111;0
28;1045262145;0
28;1045262552;0
28;1045607096;0
28;1045927597;0
28;1046198793;0
28;1046566970;0
28;1046760785;0
28;1046838997;0
28;1047883619;0
28;1048048144;0
28;1048723003;0
28;0104872381X;0
28;1049153006;0
28;1049443721;0
28;1051081793;0
28;1052550754;0
28;1053772246;1
28;1054250200;0
28;1054639973;0
28;1054891672;0
28;1054989478;1
28;1055943471;0
28;1056879599;0
28;1057848808;0
28;1058864580;0
28;1059109107;0
28;1059343754;0
28;1059394391;0
28;1059686058;0
28;1060201445;0
28;1060583127;0
28;1060834960;0
28;1063290252;0
28;1064403999;0
28;0106566558X;0
28;1065721633;0
28;1065873107;0
28;0106651030X;0
28;1067619364;0
28;0106827218X;0
28;1068296259;0
28;0106856900X;0
28;1072079739;0
28;1072226871;0
28;0107467507X;0
28;1077409346;0
28;1079858342;0
28;1082475491;0
28;1097386155;0
28;1099718104;0
28;1104705826;0
28;1107203341;0
28;1109079362;0
28;1109894325;0
28;1110046782;0
28;1110154534;0
28;1112001530;0
28;1114885800;0
28;1115815555;0
28;1117135187;0
28;0111756956X;0
28;1117648311;1
28;1117712753;0
28;1117804372;0
28;0112098503X;0
28;1125887893;0
28;0112611720X;0
28;1128748835;0
28;1129273776;0
28;1130148599;0
28;1133216099;0
28;1135943710;0
28;1137571535;0
28;1137571888;0
28;1139249797;0
28;1141108941;0
28;0114110895X;0
28;1028886950;0
28;1041893914;0
28;1043778926;0
28;1056836563;0
28;1058648594;0
28;1058752243;0
28;1064669794;0
28;1079164464;0
28;1074116119;0
28;1017554153;0
28;1062610776;0
28;0105497196X;0
28;1101589582;0
28;1033968897;0
28;0107624131X;0
28;1097441393;0
28;0111389251X;0
28;1132280621;0
28;1045308757;0
28;1023174391;0
28;1045776114;0
28;991823648;0
28;1041893574;0
28;1045308234;0
28;1137305533;0
28;1034517155;0
28;986990108;0
28;990355950;0
28;990909999;0
28;1014255473;0
28;1032967218;0
28;1120520924;0
28;1020925299;0
28;1024556794;0
28;988575612;0
28;999421190;0
28;996605061;0
28;1007283807;0
28;1007927844;0
28;1053725264;0
28;1047120909;0
28;1008288845;0
28;1021193437;0
28;0106698820X;0
28;1060642115;0
28;1045959707;0
28;989409198;0
28;989532801;0
28;1015950876;0
28;1068208643;0
28;0107440484X;0
28;1076647766;0
28;1081246561;0
28;991778480;0
28;0100422088X;0
28;1080592113;0
28;994350333;0
28;1069105465;0
28;1106404939;0
28;1071089137;0
28;1083249622;0
28;1068590467;0
28;1002797586;0
28;1019110147;0
28;1026182484;0
28;098918840X;2
28;1077864213;0
28;1058338862;0
28;973955198;0
28;098683324X;0
28;098716600X;0
28;1005843368;0
28;1044079517;1
28;1050064860;0
28;1053635109;0
28;1053635362;0
28;1053981449;0
28;1112889175;0
28;1120120640;0
28;0103819041X;0
28;1048238865;0
24;1061148475;2
24;1077914717;2
24;1018011129;2
24;1001640721;2
24;1036666352;2
24;990605353;2
24;1020878509;2
24;990415740;2
24;1034275356;2
24;988888513;2
24;991288114;0
24;1077109326;2
24;989755649;1
24;988349051;1
24;1002673445;1
24;1088774210;0
24;987758365;0
24;1006505237;2
24;997668881;2
24;989552462;0
24;099004999X;1
24;1080138633;0
24;1003633188;1
24;1028767633;1
24;1021097845;0
24;988198630;1
24;1020880295;2
24;991679989;0
24;0108480686X;1
24;996365680;0
24;098747538X;1
24;988986388;0
24;1016026463;1
24;991114698;0
24;1009781200;1
24;1002792207;1
24;1017309973;2
24;988841703;0
24;1021824607;0
24;1132076226;0
24;992959349;2
24;988521229;0
24;989714896;0
24;992310008;2
24;1019778512;2
24;991008197;0
24;099438775X;0
24;998951803;0
24;1012097064;0
24;1030122326;0
24;1126514780;0
24;098951076X;1
24;993052959;1
24;1017131295;0
24;986663891;2
24;986851485;2
24;998738662;2
24;1008660604;2
24;1071609688;2
24;1080829148;1
24;1123649251;1
24;1070208744;2
24;1022402986;0
24;1097409929;1
24;1011466791;2
24;1011687925;0
24;1024765695;1
24;1027864546;1
24;1056963018;1
24;1124803637;1
24;1044725567;0
24;999979477;0
24;1059934981;0
24;1035613530;1
24;1002582075;2
24;1044423870;0
24;988793210;1
24;991202619;0
24;989077675;0
24;1018550356;0
24;1060833689;0
24;993570801;1
24;994371373;1
24;1000391035;1
24;1012886832;1
24;1027625894;1
24;1049545451;1
24;1063054117;2
24;0106695156X;1
24;1069498955;2
24;1050849140;0
24;1022859293;0
24;995465010;0
24;1014070422;1
24;1028208049;0
24;988520451;1
24;1000027015;1
24;1000349918;2
24;0100881380X;2
24;0100881539X;2
24;1030002886;0
24;1081155051;0
24;1085152359;1
24;1058263927;0
24;998364053;0
24;990848345;0
24;988274795;0
24;988465418;0
24;994102208;1
24;1006096744;1
24;1051461863;1
24;988600986;0
24;986658189;0
24;1063962366;0
24;1011135175;0
24;1002246598;0
24;1011331438;0
24;1026815770;0
24;1079812547;0
24;1017129495;1
24;1052998321;0
24;1029255393;0
24;1044775572;2
24;1061101290;0
24;1098569113;0
24;1139173898;0
24;1001973798;0
24;1047500450;0
24;1019784407;0
24;1104511878;0
24;998795860;0
24;1054726566;1
24;999184873;0
24;0104123743X;0
24;1046348612;2
24;989279472;2
24;0109748713X;0
24;0106064259X;1
24;1073781178;1
24;1097449777;1
24;099164767X;0
24;1137307080;1
24;1081899700;0
24;1097567907;0
24;995231524;1
24;991471016;2
24;1066901228;2
24;1082128392;0
24;1047099950;0
24;1074467434;1
24;1123703698;0
24;998800910;0
24;1022184350;0
24;1019531959;0
24;1003710719;0
24;0100697377X;0
24;1050357159;0
24;986931152;0
24;098692993X;0
24;1117037878;0
24;994782535;0
24;1004367678;0
24;1008736643;0
24;982415702;0
24;989258025;0
24;989680967;1
24;987758640;0
24;1046656295;0
24;1054225109;2
24;1037370104;0
24;1047799677;0
24;098982893X;0
24;1008465070;0
24;991498372;0
24;1079016287;0
24;986963542;0
24;1034770284;0
24;1069729485;0
24;996981969;0
24;998589969;0
24;990746763;0
24;1029749027;0
24;098933791X;0
24;1138440353;0
20;991352009;2
20;1017776008;2
20;1012166848;0
20;1008976385;2
20;1008856916;0
20;985687428;2
20;999216937;2
20;986087629;1
20;1020205660;2
20;1021397997;0
20;1043290702;0
20;986925705;2
20;998579890;2
20;1129011623;2
20;0100594184X;0
20;1014366445;2
20;1038272823;0
20;1045106038;0
20;1021829390;2
20;988439522;2
20;996576193;2
20;0100149931X;2
20;1002302269;1
20;988384310;1
20;099876342X;1
20;996421513;2
20;998800554;2
20;1005136009;0
20;988020173;2
20;991851331;2
20;099387097X;0
20;1021826006;2
20;1028159579;2
20;1033426679;0
20;1030436967;2
20;1096344610;0
20;1036326853;1
20;1046807692;2
20;1050182936;2
20;1050182987;0
20;1075917379;1
20;1127244124;2
20;1112084061;1
20;1121606423;0
20;1078294186;0
20;1047984695;2
20;1080841288;1
20;1124258116;1
20;1046583468;0
20;1046607774;1
20;1120723078;1
20;1045230626;1
20;1027864848;0
20;1050410467;2
20;1108829597;2
20;1058338757;2
20;1050310705;1
20;1022173847;2
20;0102217391X;0
20;1074596609;2
20;1075143543;2
20;1028932685;0
20;1128750791;2
20;0105166408X;0
20;1120726026;2
20;1110196784;2
20;1095899953;1
20;994275978;2
20;0101794587X;2
20;1069479446;1
20;987878549;2
20;0100178653X;0
20;1028414382;0
20;1008965855;2
20;1052926592;2
20;989056007;0
20;1044553707;0
20;986632066;2
20;991679709;0
20;991718372;0
20;1017744580;0
20;996164103;0
20;993316166;1
20;1120613140;0
20;988545411;2
20;1073288226;2
20;993545467;2
20;1112619038;2
20;1016333358;2
20;1016446276;2
20;0104530297X;0
20;1097408795;0
20;1082213586;0
20;986009822;0
20;1060997835;0
20;986965669;2
20;991726472;0
20;991819098;2
20;099215698X;2
20;994321171;1
20;994321635;0
20;999191489;1
20;1008461938;2
20;1008734977;2
20;1009330950;0
20;1012166805;2
20;1016578296;0
20;1017865027;1
20;1017945225;2
20;1117487873;0
20;1119089239;0
16;0113529349X;2
16;1068911972;1
16;1009255088;0
16;0108155150X;1
16;0105162553X;2
16;1052223990;2
16;1048008479;2
16;1067292284;1
16;1125246421;1
16;1066644950;2
16;1079662006;2
16;1079908870;1
16;1081659947;2
16;1080825371;0
16;1097388204;2
16;1125232374;2
